N,t,S,SH,Epi,D
8000,0.1,95.0,18.349057930647231,25.450273869346734,7.1012159386995064
8000,0.5,95.0,18.349057930647231,32.481135678391965,14.132077747744734
8000,0.8,95.0,18.349057930647231,35.780957286432155,17.431899355784932
8000,0.9,94.900000000000006,18.329743132825499,36.575673366834167,18.245930234008675
8000,1,70.0,13.520358475213749,37.404113065326626,23.883754590112879
8100,0.1,95.0,18.349057930647231,25.606007537688434,7.2569496070412161
8100,0.5,95.0,18.349057930647231,32.199957286432152,13.850899355784932
8100,0.8,94.900000000000006,18.329743132825499,35.716934673366829,17.387191540541338
8100,0.9,95.0,18.349057930647231,36.68859296482411,18.33953503417689
8100,1,70.0,13.520358475213749,37.405017587939696,23.884659112725945
8200,0.1,95.0,18.349057930647231,25.589364321608041,7.2403063909608107
8200,0.5,95.0,18.349057930647231,32.461143216080401,14.112085285433173
8200,0.8,95.0,18.349057930647231,35.758917085427129,17.409859154779905
8200,0.9,94.849999999999994,18.320085733914631,36.641919597989954,18.321833864075323
8200,1,70.0,13.520358475213749,37.476939698492458,23.956581223278711
8300,0.1,95.0,18.349057930647231,25.408545226130652,7.0594872954834242
8300,0.5,95.0,18.349057930647231,31.951447236180901,13.602389305533672
8300,0.8,95.0,18.349057930647231,35.872218592964821,17.523160662317601
8300,0.9,94.950000000000003,18.339400531736366,36.498276381909548,18.158875850173189
8300,1,70.0,13.520358475213749,37.398226130653264,23.87786765543952
8400,0.1,95.0,18.349057930647231,25.516874371859299,7.167816441212068
8400,0.5,95.0,18.349057930647231,32.419874371859301,14.070816441212068
8400,0.8,95.0,18.349057930647231,35.757409547738682,17.408351617091462
8400,0.9,94.900000000000006,18.329743132825495,36.508562814070345,18.178819681244857
8400,1,70.0,13.520358475213749,37.40806030150754,23.887701826293785
8500,0.1,95.0,18.349057930647231,25.154178391959796,6.8051204613125718
8500,0.5,95.0,18.349057930647231,32.331625628140706,13.982567697493476
8500,0.8,95.0,18.349057930647231,35.864203517587946,17.515145586940715
8500,0.9,95.0,18.349057930647231,36.653954773869337,18.304896843222117
8500,1,70.0,13.520358475213749,37.374703517587939,23.854345042374192
8600,0.1,95.0,18.349057930647231,25.68693216080402,7.3378742301567925
8600,0.5,95.0,18.349057930647231,32.170723618090449,13.821665687443225
8600,0.8,95.0,18.349057930647231,35.649929648241205,17.300871717593981
8600,0.9,94.75,18.300770936092896,36.688608040201004,18.387837104108108
8600,1,70.0,13.520358475213749,37.347296482412062,23.826938007198315
8700,0.1,95.0,18.349057930647231,25.615974874371858,7.2669169437246328
8700,0.5,95.0,18.349057930647231,32.034678391959794,13.685620461312576
8700,0.8,95.0,18.349057930647231,35.527042713567837,17.17798478292061
8700,0.9,94.950000000000003,18.339400531736366,36.717776381909545,18.378375850173182
8700,1,70.0,13.520358475213749,37.251055276381912,23.730696801168165
8800,0.1,95.0,18.349057930647231,25.532288944723611,7.1832310140763909
8800,0.5,95.0,18.349057930647231,32.150909547738692,13.801851617091463
8800,0.8,95.0,18.349057930647231,35.756751256281397,17.407693325634177
8800,0.9,94.799999999999997,18.310428335003763,36.632954773869344,18.322526438865587
8800,1,70.0,13.520358475213749,37.40881407035176,23.888455595138019
8900,0.1,95.0,18.349057930647231,25.196298994974871,6.8472410643276476
8900,0.5,95.0,18.349057930647231,32.174891959798984,13.825834029151769
8900,0.8,95.0,18.349057930647231,35.7888040201005,17.439746089453273
8900,0.9,94.950000000000003,18.339400531736366,36.585341708542714,18.245941176806355
8900,1,70.0,13.520358475213749,37.293944723618083,23.773586248404335
9000,0.1,95.0,18.349057930647231,25.669535175879396,7.3204772452321691
9000,0.5,95.0,18.349057930647231,32.421633165829149,14.072575235181915
9000,0.8,95.0,18.349057930647231,35.782437185929638,17.433379255282418
9000,0.9,94.849999999999994,18.320085733914631,36.611356783919589,18.291271050004973
9000,1,70.0,13.520358475213749,37.4803216080402,23.959963132826452
9100,0.1,95.0,18.349057930647231,25.807522613065323,7.4584646824180991
9100,0.5,95.0,18.349057930647231,32.404178391959803,14.055120461312573
9100,0.8,95.0,18.349057930647231,35.778283919597982,17.429225988950758
9100,0.9,95.0,18.349057930647231,36.45121356783919,18.102155637191967
9100,1,70.0,13.520358475213749,37.46940201005026,23.949043534836502
9200,0.1,95.0,18.349057930647231,25.694587939698494,7.3455300090512647
9200,0.5,95.0,18.349057930647231,32.08874874371859,13.739690813071368
9200,0.8,95.0,18.349057930647231,35.780143216080404,17.431085285433173
9200,0.9,94.950000000000003,18.339400531736366,36.519625628140702,18.180225096404342
9200,1,70.0,13.520358475213749,37.296949748743714,23.77659127352997
9300,0.1,95.0,18.349057930647231,25.763015075376888,7.4139571447296557
9300,0.5,95.0,18.349057930647231,31.932130653266324,13.583072722619102
9300,0.8,95.0,18.349057930647231,35.814145728643211,17.465087797995988
9300,0.9,94.799999999999997,18.310428335003763,36.636635678391954,18.326207343388198
9300,1,70.0,13.520358475213749,37.345746231155772,23.825387755942025
9400,0.1,95.0,18.349057930647231,25.355844221105528,7.0067862904582991
9400,0.5,95.0,18.349057930647231,32.401545226130658,14.052487295483427
9400,0.8,95.0,18.349057930647231,35.811693467336674,17.462635536689454
9400,0.9,95.0,18.349057930647231,36.675314070351753,18.326256139704526
9400,1,70.0,13.520358475213749,37.389670854271358,23.869312379057604
9500,0.1,95.0,18.349057930647231,25.402783919597987,7.0537259889507622
9500,0.5,95.0,18.349057930647231,32.222301507537694,13.873243576890463
9500,0.8,95.0,18.349057930647231,35.60072864321608,17.251670712568846
9500,0.9,94.700000000000003,18.291113537182035,36.79574874371859,18.50463520653657
9500,1,70.0,13.520358475213749,37.380489949748736,23.860131474534992
9600,0.1,95.0,18.349057930647231,25.540188442211051,7.1911305115638271
9600,0.5,95.0,18.349057930647231,32.417864321608036,14.068806390960816
9600,0.8,95.0,18.349057930647231,35.846291457286426,17.497233526639207
9600,0.9,94.75,18.300770936092896,36.688864321608051,18.388093385515155
9600,1,70.0,13.520358475213749,37.373042713567834,23.85268423835409
9700,0.1,95.0,18.349057930647231,25.60394974874372,7.2548918180964916
9700,0.5,95.0,18.349057930647231,32.185577889447231,13.836519958800007
9700,0.8,95.0,18.349057930647231,35.95533668341708,17.60627875276986
9700,0.9,94.900000000000006,18.329743132825499,36.794025125628153,18.464281992802647
9700,1,70.0,13.520358475213749,37.473258793969833,23.952900318756104
9800,0.1,95.0,18.349057930647231,25.624507537688441,7.2754496070412129
9800,0.5,95.0,18.349057930647231,32.357469849246229,14.008411918599004
9800,0.8,95.0,18.349057930647231,35.636407035175878,17.287349104528655
9800,0.9,94.950000000000003,18.339400531736366,36.701623115577888,18.362222583841529
9800,1,70.0,13.520358475213749,37.394781407035182,23.874422931821421
9900,0.1,95.0,18.349057930647231,25.483256281407034,7.1341983507598057
9900,0.5,95.0,18.349057930647231,32.75608542713568,14.407027496488453
9900,0.8,94.900000000000006,18.329743132825499,35.797324120603008,17.467580987777517
9900,0.9,94.900000000000006,18.329743132825499,36.630778894472357,18.301035761646865
9900,1,70.0,13.520358475213749,37.327836683417075,23.807478208203332
