N,t,S,SH,Epi,D
1800,1,56.0,10.816286780170996,39.776100502512563,28.959813722341561
1900,0.1,99.0,19.121649843516586,26.651442211055276,7.5297923675386924
1900,0.5,99.0,19.121649843516586,34.65013819095477,15.52848834743819
1900,0.8,99.0,19.121649843516586,38.345798994974885,19.224149151458292
1900,0.9,98.5,19.02507585440792,39.175412060301504,20.150336205893595
1900,1,56.0,10.816286780170996,39.736258793969839,28.919972013798855
2000,0.1,99.0,19.121649843516586,26.821417085427136,7.6997672419105552
2000,0.5,99.0,19.121649843516586,34.849213567839193,15.727563724322613
2000,0.8,99.0,19.121649843516586,38.496072864321597,19.374423020805025
2000,0.9,97.950000000000003,18.918844466388382,39.263565326633156,20.344720860244788
2000,1,56.0,10.816286780170996,39.763173366834167,28.946886586663162
2100,0.1,99.0,19.121649843516586,26.475922110552762,7.3542722670361815
2100,0.5,99.0,19.121649843516586,34.497266331658281,15.375616488141707
2100,0.8,98.950000000000003,19.111992444605722,38.369208542713565,19.25721609810785
2100,0.9,98.450000000000003,19.015418455497052,39.137706030150738,20.122287574653708
2100,1,56.0,10.816286780170996,39.917211055276383,29.100924275105381
2200,0.1,99.0,19.121649843516586,26.717201005025125,7.5955511615085429
2200,0.5,99.0,19.121649843516586,35.033721105527633,15.912071262011054
2200,0.8,98.900000000000006,19.102335045694851,38.412791457286431,19.310456411591584
2200,0.9,98.450000000000003,19.015418455497048,39.083655778894467,20.068237323397426
2200,1,56.0,10.816286780170996,39.747201005025133,28.930914224854131
2300,0.1,99.0,19.121649843516586,26.78510804020101,7.6634581966844211
2300,0.5,99.0,19.121649843516586,34.849100502512563,15.727450658995977
2300,0.8,98.950000000000003,19.111992444605722,38.593183417085434,19.481190972479709
2300,0.9,98.75,19.073362848962255,39.209836683417087,20.136473834454836
2300,1,56.0,10.816286780170996,39.833195979899493,29.016909199728502
2400,0.1,99.0,19.121649843516586,26.586376884422105,7.4647270409055269
2400,0.5,99.0,19.121649843516586,34.837565326633168,15.715915483116584
2400,0.8,98.799999999999997,19.083020247873119,38.626600502512552,19.543580254639444
2400,0.9,98.150000000000006,18.957474062031853,39.145527638190956,20.18805357615911
2400,1,56.0,10.816286780170996,39.783994974874368,28.96770819470337
2500,0.1,99.0,19.121649843516586,26.754587939698489,7.6329380961819071
2500,0.5,99.0,19.121649843516586,34.459942211055271,15.338292367538694
2500,0.8,98.950000000000003,19.111992444605722,38.542791457286427,19.430799012680716
2500,0.9,98.849999999999994,19.09267764678399,39.157278894472356,20.06460124768838
2500,1,56.0,10.816286780170996,39.783221105527637,28.966934325356636
2600,0.1,99.0,19.121649843516586,26.69081155778894,7.5691617142723597
2600,0.5,99.0,19.121649843516586,34.78535427135678,15.663704427840198
2600,0.8,98.950000000000003,19.111992444605722,38.431165829145726,19.319173384540012
2600,0.9,98.400000000000006,19.005761056586184,39.431957286432166,20.426196229845978
2600,1,56.0,10.816286780170996,39.7941432160804,28.977856435909406
2700,0.1,99.0,19.121649843516586,26.592854271356781,7.471204427840199
2700,0.5,99.0,19.121649843516586,34.674625628140696,15.55297578462412
2700,0.8,99.0,19.121649843516586,38.312804020100501,19.191154176583918
2700,0.9,98.700000000000003,19.06370545005139,39.295597989949748,20.231892539898368
2700,1,56.0,10.816286780170996,39.862291457286432,29.046004677115434
2800,0.1,99.0,19.121649843516586,26.588753768844224,7.4671039253276392
2800,0.5,99.0,19.121649843516586,34.615047738693463,15.493397895176884
2800,0.8,99.0,19.121649843516586,38.489396984924625,19.367747141408042
2800,0.9,98.349999999999994,18.996103657675317,39.228731155778895,20.232627498103579
2800,1,56.0,10.816286780170996,39.754695979899495,28.938409199728493
2900,0.1,99.0,19.121649843516586,26.763384422110551,7.6417345785939705
2900,0.5,99.0,19.121649843516586,34.875919597989949,15.754269754473366
2900,0.8,99.0,19.121649843516586,38.371597989949741,19.249948146433162
2900,0.9,98.75,19.073362848962255,39.16871105527639,20.095348206314135
2900,1,56.0,10.816286780170996,39.941123115577888,29.12483633540689
3000,0.1,99.0,19.121649843516586,26.730193467336683,7.6085436238201014
3000,0.5,99.0,19.121649843516586,34.770329145728638,15.648679302212059
3000,0.8,99.0,19.121649843516586,38.602203517587938,19.480553674071356
3000,0.9,98.25,18.976788859853585,39.220824120603012,20.244035260749435
3000,1,56.0,10.816286780170996,39.802992462311558,28.98670568214056
3100,0.1,99.0,19.121649843516586,26.46027135678392,7.3386215132673387
3100,0.5,99.0,19.121649843516586,34.547175879396988,15.4255260358804
3100,0.8,98.950000000000003,19.111992444605722,38.611849246231152,19.499856801625434
3100,0.9,98.549999999999997,19.034733253318784,39.250457286432166,20.215724033113371
3100,1,56.0,10.816286780170996,39.89422361809045,29.077936837919459
3200,0.1,99.0,19.121649843516586,26.724062814070351,7.6024129705537664
3200,0.5,99.0,19.121649843516586,34.720894472361806,15.599244628845227
3200,0.8,98.799999999999997,19.083020247873119,38.29454020100502,19.211519953131912
3200,0.9,98.150000000000006,18.957474062031849,39.083040201005026,20.125566138973177
3200,1,56.0,10.816286780170996,39.821683417085424,29.005396636914423
3300,0.1,99.0,19.121649843516586,26.762391959798993,7.640742116282409
3300,0.5,99.0,19.121649843516586,34.823731155778887,15.702081312262305
3300,0.8,98.900000000000006,19.102335045694851,38.466095477386929,19.363760431692079
3300,0.9,98.5,19.02507585440792,39.236902010050251,20.211826155642338
3300,1,56.0,10.816286780170996,39.936467336683414,29.120180556512416
3400,0.1,99.0,19.121649843516586,26.637969849246236,7.5163200057296482
3400,0.5,99.0,19.121649843516586,34.398135678391967,15.276485834875377
3400,0.8,98.950000000000003,19.111992444605722,38.505643216080401,19.39365077147469
3400,0.9,98.5,19.02507585440792,39.161942211055276,20.136866356647367
3400,1,56.0,10.816286780170996,39.787135678391955,28.970848898220957
3500,0.1,99.0,19.121649843516586,27.033477386934674,7.9118275434180898
3500,0.5,99.0,19.121649843516586,34.581806532663308,15.460156689146732
3500,0.8,99.0,19.121649843516586,38.422457286432156,19.300807442915577
3500,0.9,98.400000000000006,19.005761056586188,39.218575376884417,20.212814320298243
3500,1,56.0,10.816286780170996,39.870233668341697,29.053946888170714
3600,0.1,99.0,19.121649843516586,26.531437185929651,7.4097873424130638
3600,0.5,99.0,19.121649843516586,34.823487437185932,15.701837593669348
3600,0.8,98.900000000000006,19.102335045694854,38.422271356783924,19.319936311089073
3600,0.9,98.0,18.928501865299246,39.417497487437188,20.488995622137942
3600,1,56.0,10.816286780170996,39.748351758793973,28.932064978622964
3700,0.1,99.0,19.121649843516586,26.356376884422112,7.2347270409055282
3700,0.5,99.0,19.121649843516586,34.983286432160803,15.861636588644217
3700,0.8,99.0,19.121649843516586,38.348972361809047,19.227322518292461
3700,0.9,98.75,19.073362848962255,39.150839195979898,20.077476347017651
3700,1,56.0,10.816286780170996,39.895123115577888,29.078836335406891
3800,0.1,99.0,19.121649843516586,26.984494974874373,7.8628451313577896
3800,0.5,99.0,19.121649843516586,34.730067839195982,15.6084179956794
3800,0.8,99.0,19.121649843516586,38.542412060301515,19.420762216784926
3800,0.9,98.299999999999997,18.986446258764452,39.394364321608037,20.407918062843599
3800,1,56.0,10.816286780170996,39.829346733668338,29.013059953497343
3900,0.1,99.0,19.121649843516586,26.805432160804024,7.6837823172874362
3900,0.5,99.0,19.121649843516586,34.656613065326624,15.534963221810049
3900,0.8,99.0,19.121649843516586,38.5497311557789,19.428081312262311
3900,0.9,98.150000000000006,18.957474062031849,39.385512562814071,20.428038500782225
3900,1,56.0,10.816286780170996,39.775065326633168,28.958778546462163
4000,0.1,99.0,19.121649843516586,27.054866834170848,7.9332169906542687
4000,0.5,99.0,19.121649843516586,34.763721105527637,15.642071262011052
4000,0.8,98.950000000000003,19.111992444605722,38.451266331658289,19.339273887052574
4000,0.9,98.150000000000006,18.957474062031849,39.307258793969837,20.349784731938005
4000,1,56.0,10.816286780170996,39.815907035175883,28.999620255004874
4100,0.1,99.0,19.121649843516586,26.863957286432168,7.7423074429155792
4100,0.5,99.0,19.121649843516586,34.92497989949748,15.803330055980904
4100,0.8,98.950000000000003,19.111992444605722,38.46103266331658,19.349040218710869
4100,0.9,98.400000000000006,19.005761056586184,39.227658291457288,20.221897234871104
4100,1,56.0,10.816286780170996,39.820650753768845,29.004363973597851
4200,0.1,99.0,19.121649843516586,27.134580402010052,8.0129305584934691
4200,0.5,99.0,19.121649843516586,34.923997487437191,15.802347643920603
4200,0.8,99.0,19.121649843516586,38.550814070351755,19.429164226835177
4200,0.9,98.349999999999994,18.996103657675317,39.247293969849245,20.251190312173936
4200,1,56.0,10.816286780170996,39.73831909547738,28.922032315306382
4300,0.1,99.0,19.121649843516586,26.663756281407029,7.5421064378904514
4300,0.5,99.0,19.121649843516586,35.015201005025133,15.89355116150854
4300,0.8,99.0,19.121649843516586,38.545997487437191,19.424347643920601
4300,0.9,97.950000000000003,18.918844466388386,39.342522613065327,20.423678146676952
4300,1,56.0,10.816286780170996,39.737022613065321,28.92073583289433
4400,0.1,99.0,19.121649843516586,26.696502512562812,7.5748526690462317
4400,0.5,99.0,19.121649843516586,34.680907035175878,15.559257191659295
4400,0.8,99.0,19.121649843516586,38.558613065326632,19.436963221810053
4400,0.9,98.599999999999994,19.044390652229655,39.174040201005027,20.129649548775379
4400,1,56.0,10.816286780170996,39.733467336683411,28.91718055651242
4500,0.1,99.0,19.121649843516586,26.998027638190955,7.8763777946743714
4500,0.5,99.0,19.121649843516586,34.680037688442205,15.55838784492563
4500,0.8,98.75,19.073362848962255,38.439914572864318,19.36655172390207
4500,0.9,98.450000000000003,19.015418455497052,39.306442211055284,20.291023755558228
4500,1,56.0,10.816286780170996,39.809711055276381,28.993424275105383
4600,0.1,99.0,19.121649843516586,26.647251256281407,7.5256014127648232
4600,0.5,99.0,19.121649843516586,34.541326633165838,15.419676789649248
4600,0.8,98.900000000000006,19.102335045694851,38.400140703517593,19.297805657822735
4600,0.9,98.099999999999994,18.947816663120982,39.21925125628141,20.271434593160432
4600,1,56.0,10.816286780170996,39.735763819095475,28.91947703892448
4700,0.1,99.0,19.121649843516586,26.692052763819095,7.5704029203025129
4700,0.5,99.0,19.121649843516586,34.52225376884423,15.400603925327639
4700,0.8,98.799999999999997,19.083020247873119,38.731520100502514,19.648499852629399
4700,0.9,98.549999999999997,19.034733253318784,39.282268844221093,20.247535590902327
4700,1,56.0,10.816286780170996,39.773494974874374,28.957208194703366
4800,0.1,99.0,19.121649843516586,26.85022361809045,7.7285737745738672
4800,0.5,99.0,19.121649843516586,34.833937185929649,15.712287342413063
4800,0.8,98.900000000000006,19.102335045694854,38.571268844221109,19.468933798526258
4800,0.9,97.599999999999994,18.851242674012312,39.319113065326626,20.467870391314328
4800,1,56.0,10.816286780170996,39.747560301507534,28.931273521336532
4900,0.1,99.0,19.121649843516586,26.909223618090458,7.7875737745738691
4900,0.5,99.0,19.121649843516586,34.630562814070345,15.508912970553769
4900,0.8,99.0,19.121649843516586,38.273020100502514,19.151370256985931
4900,0.9,98.75,19.073362848962255,39.250515075376889,20.177152226414641
4900,1,56.0,10.816286780170996,39.893494974874372,29.07720819470337
5000,0.1,99.0,19.121649843516586,26.727012562814071,7.6053627192974886
5000,0.5,99.0,19.121649843516586,34.874778894472357,15.753129050955778
5000,0.8,98.950000000000003,19.111992444605722,38.486459798994971,19.374467354389253
5000,0.9,98.400000000000006,19.005761056586184,39.254118090452259,20.248357033866078
5000,1,56.0,10.816286780170996,39.742776381909536,28.926489601738542
5100,0.1,99.0,19.121649843516586,26.504917085427138,7.3832672419105521
5100,0.5,99.0,19.121649843516586,34.795113065326632,15.673463221810049
5100,0.8,99.0,19.121649843516586,38.570374371859302,19.448724528342716
5100,0.9,98.950000000000003,19.111992444605722,39.113000000000007,20.001007555394278
5100,1,56.0,10.816286780170996,39.822718592964833,29.006431812793824
5200,0.1,99.0,19.121649843516586,26.992351758793973,7.8707019152773867
5200,0.5,99.0,19.121649843516586,34.57817587939698,15.456526035880401
5200,0.8,99.0,19.121649843516586,38.446655778894474,19.325005935377888
5200,0.9,98.650000000000006,19.054048051140519,39.269889447236181,20.215841396095666
5200,1,56.0,10.816286780170996,39.792321608040204,28.976034827869199
5300,0.1,99.0,19.121649843516586,27.330256281407042,8.2086064378904524
5300,0.5,99.0,19.121649843516586,34.842592964824121,15.720943121307537
5300,0.8,98.900000000000006,19.102335045694854,38.299386934673365,19.197051888978514
5300,0.9,98.599999999999994,19.044390652229652,39.229876884422112,20.185486232192464
5300,1,56.0,10.816286780170996,39.855417085427128,29.03913030525614
5400,0.1,99.0,19.121649843516586,26.639452261306531,7.517802417789949
5400,0.5,99.0,19.121649843516586,34.434160804020109,15.312510960503513
5400,0.8,98.950000000000003,19.111992444605722,38.529680904522614,19.417688459916896
5400,0.9,98.150000000000006,18.957474062031849,39.378756281407043,20.42128221937519
5400,1,56.0,10.816286780170996,39.897444723618079,29.081157943447085
5500,0.1,99.0,19.121649843516586,26.876489949748741,7.7548401062321588
5500,0.5,99.0,19.121649843516586,34.582793969849249,15.461144126332661
5500,0.8,99.0,19.121649843516586,38.453542713567835,19.331892870051256
5500,0.9,98.700000000000003,19.063705450051387,39.324384422110548,20.260678972059171
5500,1,56.0,10.816286780170996,39.826866834170843,29.010580053999853
5600,0.1,99.0,19.121649843516586,26.94276884422111,7.8211190007045248
5600,0.5,99.0,19.121649843516586,34.880351758793964,15.75870191527739
5600,0.8,98.950000000000003,19.111992444605722,38.560236180904525,19.448243736298814
5600,0.9,98.700000000000003,19.063705450051387,39.243701005025123,20.179995554973747
5600,1,56.0,10.816286780170996,39.78417587939699,28.967889099225978
5700,0.1,99.0,19.121649843516586,26.458386934673364,7.3367370911567846
5700,0.5,99.0,19.121649843516586,34.66261557788944,15.540965734372865
5700,0.8,99.0,19.121649843516586,38.317331658291451,19.195681814774879
5700,0.9,98.150000000000006,18.957474062031849,39.392655778894465,20.435181716862626
5700,1,56.0,10.816286780170996,39.781115577889445,28.96482879771845
5800,0.1,99.0,19.121649843516586,26.541517587939701,7.4198677444231169
5800,0.5,99.0,19.121649843516586,34.671432160804024,15.549782317287438
5800,0.8,98.950000000000003,19.111992444605722,38.439743718592965,19.327751273987246
5800,0.9,97.849999999999994,18.899529668566647,39.205793969849246,20.306264301282599
5800,1,56.0,10.816286780170996,39.764974874371852,28.948688094200861
5900,0.1,99.0,19.121649843516586,26.594369346733668,7.4727195032170872
5900,0.5,99.0,19.121649843516586,35.017861809045222,15.896211965528639
5900,0.8,99.0,19.121649843516586,38.603170854271369,19.481521010754772
5900,0.9,98.400000000000006,19.005761056586181,39.30155025125628,20.2957891946701
5900,1,56.0,10.816286780170996,39.839472361809037,29.023185581638039
6000,0.1,99.0,19.121649843516586,27.019723618090449,7.8980737745738692
6000,0.5,99.0,19.121649843516586,34.740000000000002,15.618350156483416
6000,0.8,99.0,19.121649843516586,38.365748743718591,19.244098900202005
6000,0.9,98.049999999999997,18.938159264210118,39.300625628140693,20.362466363930597
6000,1,56.0,10.816286780170996,39.853108040201008,29.036821260030003
6100,0.1,99.0,19.121649843516586,26.860743718592964,7.7390938750763807
6100,0.5,99.0,19.121649843516586,34.610859296482417,15.489209452965827
6100,0.8,98.849999999999994,19.092677646783986,38.491304020100493,19.398626373316521
6100,0.9,98.549999999999997,19.034733253318784,39.304994974874369,20.270261721555592
6100,1,56.0,10.816286780170996,39.944012562814066,29.127725782643068
6200,0.1,99.0,19.121649843516586,26.860329145728645,7.7386793022120601
6200,0.5,99.0,19.121649843516586,34.638600502512567,15.516950658995981
6200,0.8,99.0,19.121649843516586,38.51595979899497,19.394309955478395
6200,0.9,98.299999999999997,18.986446258764452,39.237741206030151,20.251294947265709
6200,1,56.0,10.816286780170996,39.742841708542713,28.926554928371718
6300,0.1,99.0,19.121649843516586,26.767125628140708,7.6454757846241197
6300,0.5,99.0,19.121649843516586,34.47839949748743,15.356749653970851
6300,0.8,99.0,19.121649843516586,38.408170854271361,19.286521010754772
6300,0.9,98.200000000000003,18.967131460942714,39.168655778894468,20.201524317951762
6300,1,56.0,10.816286780170996,39.641314070351754,28.825027290180763
6400,0.1,99.0,19.121649843516586,26.907600502512558,7.7859506589959793
6400,0.5,99.0,19.121649843516586,34.659301507537691,15.537651664021103
6400,0.8,99.0,19.121649843516586,38.411869346733667,19.290219503217084
6400,0.9,98.349999999999994,18.996103657675317,39.179530150753763,20.183426493078453
6400,1,56.0,10.816286780170996,39.947932160804015,29.131645380633017
6500,0.1,99.0,19.121649843516586,26.397633165829138,7.2759833223125643
6500,0.5,99.0,19.121649843516586,34.7329648241206,15.611314980604016
6500,0.8,98.799999999999997,19.083020247873122,38.510957286432159,19.427937038559044
6500,0.9,98.25,18.976788859853581,39.133444723618091,20.156655863764509
6500,1,56.0,10.816286780170996,39.947429648241204,29.131142868070203
6600,0.1,99.0,19.121649843516586,26.600045226130657,7.4783953826140701
6600,0.5,99.0,19.121649843516586,34.654103015075364,15.532453171558794
6600,0.8,99.0,19.121649843516586,38.390904522613063,19.26925467909648
6600,0.9,98.5,19.025075854407916,39.161603015075372,20.136527160667463
6600,1,56.0,10.816286780170996,39.777082914572865,28.960796134401868
6700,0.1,99.0,19.121649843516586,26.438791457286431,7.3171416137698504
6700,0.5,99.0,19.121649843516586,34.779185929648229,15.657536086131653
6700,0.8,99.0,19.121649843516586,38.455371859296477,19.333722015779895
6700,0.9,98.75,19.073362848962255,39.088557788944726,20.015194939982472
6700,1,56.0,10.816286780170996,39.819226130653263,29.002939350482261
6800,0.1,99.0,19.121649843516586,26.855557788944726,7.7339079454281405
6800,0.5,99.0,19.121649843516586,34.970613065326631,15.848963221810052
6800,0.8,99.0,19.121649843516586,38.294751256281401,19.173101412764829
6800,0.9,98.400000000000006,19.005761056586184,39.207002512562816,20.201241455976636
6800,1,56.0,10.816286780170996,39.756447236180897,28.940160456009902
6900,0.1,99.0,19.121649843516586,26.760409547738693,7.6387597042221103
6900,0.5,99.0,19.121649843516586,34.58010301507538,15.458453171558793
6900,0.8,98.900000000000006,19.102335045694854,38.693615577889446,19.591280532194595
6900,0.9,98.049999999999997,18.938159264210118,39.366497487437186,20.428338223227072
6900,1,56.0,10.816286780170996,39.848414572864314,29.03212779269332
7000,0.1,99.0,19.121649843516586,26.554974874371858,7.4333250308552747
7000,0.5,99.0,19.121649843516586,34.878090452261297,15.756440608744722
7000,0.8,98.950000000000003,19.111992444605722,38.362484924623118,19.250492480017396
7000,0.9,98.400000000000006,19.005761056586188,39.124804020100513,20.119042963514325
7000,1,56.0,10.816286780170996,39.962597989949742,29.146311209778748
7100,0.1,99.0,19.121649843516586,26.797447236180908,7.6757973926643217
7100,0.5,99.0,19.121649843516586,34.622216080402005,15.500566236885424
7100,0.8,98.950000000000003,19.111992444605722,38.428231155778896,19.316238711173177
7100,0.9,98.849999999999994,19.09267764678399,39.299869346733672,20.207191699949686
7100,1,56.0,10.816286780170996,39.772135678391962,28.95584889822096
7200,0.1,99.0,19.121649843516586,26.955095477386941,7.8334456338703529
7200,0.5,99.0,19.121649843516586,34.550366834170845,15.428716990654271
7200,0.8,99.0,19.121649843516586,38.259879396984928,19.138229553468342
7200,0.9,98.900000000000006,19.102335045694854,39.247437185929648,20.145102140234801
7200,1,56.0,10.816286780170996,39.80325628140703,28.986969501236036
7300,0.1,99.0,19.121649843516586,26.730663316582913,7.6090134730663319
7300,0.5,99.0,19.121649843516586,34.806135678391954,15.68448583487538
7300,0.8,99.0,19.121649843516586,38.342967336683422,19.221317493166829
7300,0.9,98.650000000000006,19.054048051140519,39.17353015075377,20.119482099613254
7300,1,56.0,10.816286780170996,39.792489949748742,28.976203169577751
7400,0.1,99.0,19.121649843516586,26.85012311557789,7.7284732720613079
7400,0.5,99.0,19.121649843516586,34.723859296482416,15.602209452965829
7400,0.8,99.0,19.121649843516586,38.497437185929648,19.375787342413066
7400,0.9,98.549999999999997,19.034733253318784,39.217361809045222,20.182628555726446
7400,1,56.0,10.816286780170996,39.760494974874362,28.944208194703371
7500,0.1,99.0,19.121649843516586,26.577693467336683,7.4560436238201007
7500,0.5,99.0,19.121649843516586,34.603688442211052,15.482038598694469
7500,0.8,99.0,19.121649843516586,38.350974874371857,19.229325030855279
7500,0.9,98.349999999999994,18.996103657675317,39.249394472361807,20.253290814686491
7500,1,56.0,10.816286780170996,39.78297487437186,28.966688094200855
7600,0.1,99.0,19.121649843516586,26.562668341708541,7.4410184981919603
7600,0.5,99.0,19.121649843516586,34.882351758793966,15.760701915277386
7600,0.8,98.900000000000006,19.102335045694854,38.708012562814062,19.605677517119219
7600,0.9,97.900000000000006,18.909187067477514,39.192286432160806,20.283099364683288
7600,1,56.0,10.816286780170996,39.767497487437183,28.951210707266181
7700,0.1,99.0,19.121649843516586,26.979876884422112,7.8582270409055299
7700,0.5,99.0,19.121649843516586,34.924927135678388,15.803277292161813
7700,0.8,98.799999999999997,19.083020247873122,38.462550251256282,19.379530003383163
7700,0.9,98.650000000000006,19.054048051140519,39.190653266331651,20.136605215191146
7700,1,56.0,10.816286780170996,39.778959798994983,28.96267301882397
7800,0.1,99.0,19.121649843516586,26.995261306532662,7.8736114630160827
7800,0.5,99.0,19.121649843516586,34.990326633165822,15.868676789649248
7800,0.8,98.950000000000003,19.111992444605722,38.437065326633167,19.325072882027452
7800,0.9,98.200000000000003,18.967131460942717,39.332814070351752,20.365682609409042
7800,1,56.0,10.816286780170996,39.817766331658291,29.001479551487289
