N,t,S,SH,Epi,D
3100,0.9,96.900000000000006,18.716039089260171,30.013349246231154,11.297310156970983
3100,1,89.0,17.190170061343188,30.798834170854271,13.608664109511082
1113,0.1,97.0,18.735353887081903,23.929512562814072,5.1941586757321634
2393,0.5,97.0,18.735353887081903,27.994670854271355,9.2593169671894486
3200,0.8,97.0,18.735353887081903,29.135693467336683,10.400339580254775
3200,0.9,96.75,18.687066892527568,30.210635678391959,11.523568785864388
3200,1,89.0,17.190170061343188,30.875045226130659,13.684875164787462
1123,0.1,97.0,18.735353887081903,24.097025125628143,5.3616712385462346
2443,0.5,97.0,18.735353887081903,28.062967336683407,9.3276134496015111
3300,0.8,97.0,18.735353887081903,29.151959798994973,10.416605911913067
3300,0.9,96.75,18.687066892527568,30.117168341708542,11.43010144918097
3300,1,89.0,17.190170061343188,30.829713567839196,13.639543506496006
1133,0.1,97.0,18.735353887081903,24.167942211055276,5.4325883239733681
2493,0.5,97.0,18.735353887081903,28.099753768844216,9.3643998817623118
3400,0.8,96.950000000000003,18.725696488171035,29.266268844221106,10.540572356050065
3400,0.9,96.950000000000003,18.725696488171035,30.113726130653266,11.388029642482229
3400,1,89.0,17.190170061343188,30.768793969849252,13.578623908506051
1143,0.1,97.0,18.735353887081903,24.151404522613063,5.4160506355311586
2543,0.5,97.0,18.735353887081903,28.456690954773869,9.7213370676919606
3500,0.8,97.0,18.735353887081903,29.314419597989946,10.579065710908042
3500,0.9,96.950000000000003,18.725696488171035,29.920565326633163,11.194868838462128
3500,1,89.0,17.190170061343188,30.666055276381904,13.475885215038719
1153,0.1,97.0,18.735353887081903,24.265148241206031,5.5297943541241219
2593,0.5,97.0,18.735353887081903,28.477075376884414,9.7417214898025168
3600,0.8,97.0,18.735353887081903,29.339738693467332,10.604384806385429
3600,0.9,96.950000000000003,18.725696488171035,30.08916834170854,11.363471853537503
3600,1,89.0,17.190170061343188,30.816228643216078,13.626058581872888
1163,0.1,97.0,18.735353887081903,24.477339195979901,5.7419853088979931
2643,0.5,97.0,18.735353887081903,28.275884422110551,9.5405305350286458
3700,0.8,97.0,18.735353887081903,29.373462311557791,10.638108424475885
3700,0.9,96.799999999999997,18.696724291438436,29.979836683417091,11.283112391978646
3700,1,89.0,17.190170061343188,30.851665829145723,13.661495767802535
1173,0.1,97.0,18.735353887081903,24.524175879396982,5.7888219923150785
2693,0.5,97.0,18.735353887081903,28.476741206030152,9.7413873189482452
3800,0.8,96.950000000000003,18.725696488171035,29.268158291457279,10.542461803286248
3800,0.9,96.799999999999997,18.696724291438436,30.055087939698495,11.358363648260054
3800,1,89.0,17.190170061343188,30.64812060301508,13.457950541671886
1183,0.1,97.0,18.735353887081903,24.646273869346732,5.9109199822648257
2743,0.5,97.0,18.735353887081903,28.449311557788938,9.7139576707070372
3900,0.8,96.950000000000003,18.725696488171035,29.230974874371856,10.505278386200819
3900,0.9,96.849999999999994,18.7063816903493,29.990854271356785,11.284472581007478
3900,1,89.0,17.190170061343188,30.741876884422119,13.55170682307892
1193,0.1,97.0,18.735353887081903,24.533964824120602,5.7986109370386956
2793,0.5,97.0,18.735353887081903,28.49457537688442,9.7592214898025169
3993,0.8,96.950000000000003,18.725696488171035,29.439683417085423,10.713986928914389
4000,0.9,96.849999999999994,18.7063816903493,30.211364321608038,11.504982631258738
4000,1,89.0,17.190170061343188,30.577902010050252,13.38773194870706
1203,0.1,97.0,18.735353887081903,24.739824120603014,6.0044702335211086
2843,0.5,97.0,18.735353887081903,28.470746231155779,9.7353923440738726
4073,0.8,97.0,18.735353887081903,29.524316582914572,10.788962695832666
4100,0.9,96.849999999999994,18.7063816903493,29.845246231155777,11.138864540806477
4100,1,89.0,17.190170061343188,30.734007537688445,13.543837476345251
1213,0.1,97.0,18.735353887081903,24.886806532663321,6.1514526455814096
2893,0.5,97.0,18.735353887081903,28.657095477386939,9.9217415903050288
4153,0.8,97.0,18.735353887081903,29.336718592964825,10.601364705882919
4200,0.9,96.799999999999997,18.696724291438436,30.125437185929655,11.428712894491207
4200,1,89.0,17.190170061343188,30.734728643216073,13.544558581872886
1223,0.1,97.0,18.735353887081903,24.93695226130653,6.2015983742246261
2943,0.5,96.950000000000003,18.725696488171035,28.838474874371855,10.112778386200819
4233,0.8,97.0,18.735353887081903,29.38078140703518,10.645427519953273
4300,0.9,96.900000000000006,18.716039089260168,29.879030150753771,11.162991061493596
4300,1,89.0,17.190170061343188,30.609907035175876,13.419736973832689
1233,0.1,97.0,18.735353887081903,25.007125628140699,6.271771741058795
2993,0.5,97.0,18.735353887081903,28.812263819095485,10.076909932013571
4313,0.8,96.950000000000003,18.725696488171035,29.543140703517587,10.817444215346548
4400,0.9,96.700000000000003,18.6774094936167,30.038645728643218,11.361236235026514
4400,1,89.0,17.190170061343188,30.658841708542717,13.468671647199523
1243,0.1,97.0,18.735353887081903,24.779477386934673,6.044123499852768
3043,0.5,97.0,18.735353887081903,28.935165829145728,10.199811942063823
4393,0.8,97.0,18.735353887081903,29.284457286432165,10.549103399350255
4500,0.9,96.950000000000003,18.725696488171035,30.27099246231155,11.545295974140519
4500,1,89.0,17.190170061343188,30.700203517587944,13.510033456244747
1253,0.1,97.0,18.735353887081903,25.059610552763822,6.3242566656819097
3093,0.5,97.0,18.735353887081903,28.682047738693463,9.9466938516115615
4473,0.8,97.0,18.735353887081903,29.241045226130655,10.505691339048749
4600,0.9,96.950000000000003,18.725696488171035,30.151158291457286,11.425461803286243
4600,1,89.0,17.190170061343188,30.453977386934675,13.263807325591481
1263,0.1,97.0,18.735353887081903,24.972261306532669,6.2369074194507563
3143,0.5,97.0,18.735353887081903,29.047105527638188,10.311751640556285
4553,0.8,97.0,18.735353887081903,29.537236180904529,10.801882293822619
4700,0.9,96.900000000000006,18.716039089260171,29.965919597989956,11.249880508729778
4700,1,89.0,17.190170061343188,30.580371859296481,13.390201797953287
1273,0.1,97.0,18.735353887081903,25.133271356783922,6.3979174697020138
3193,0.5,97.0,18.735353887081903,28.89079145728644,10.155437570204528
4633,0.8,97.0,18.735353887081903,29.48507788944724,10.74972400236533
4800,0.9,96.950000000000003,18.725696488171035,30.029643216080405,11.303946727909365
4800,1,89.0,17.190170061343188,30.810105527638189,13.619935466294999
1283,0.1,97.0,18.735353887081903,24.993587939698493,6.2582340526165847
3243,0.5,97.0,18.735353887081903,28.836831658291452,10.101477771209549
4713,0.8,97.0,18.735353887081903,29.62161557788944,10.88626169080754
4900,0.9,96.799999999999997,18.696724291438436,30.027113065326638,11.330388773888194
4900,1,89.0,17.190170061343188,30.94405527638191,13.753885215038716
1293,0.1,97.0,18.735353887081903,25.223321608040202,6.4879677209582951
3293,0.5,97.0,18.735353887081903,28.802864321608034,10.067510434526136
4793,0.8,97.0,18.735353887081903,29.554175879396986,10.818821992315078
5000,0.9,97.0,18.735353887081903,30.196115577889447,11.460761690807542
5000,1,89.0,17.190170061343188,30.837829145728637,13.647659084385452
1303,0.1,97.0,18.735353887081903,25.282015075376879,6.5466611882949763
3343,0.5,97.0,18.735353887081903,29.008859296482409,10.273505409400505
4873,0.8,97.0,18.735353887081903,29.512168341708541,10.776814454626637
5100,0.9,96.849999999999994,18.7063816903493,30.021140703517581,11.314759013168281
5100,1,89.0,17.190170061343188,30.648967336683409,13.458797275340226
1313,0.1,97.0,18.735353887081903,25.071592964824116,6.3362390777422135
3393,0.5,97.0,18.735353887081903,28.95952512562814,10.224171238546234
4953,0.8,97.0,18.735353887081903,29.726831658291452,10.991477771209551
5200,0.9,96.849999999999994,18.706381690349303,30.097140703517585,11.390759013168285
5200,1,89.0,17.190170061343188,30.736012562814075,13.545842501470878
1323,0.1,97.0,18.735353887081903,25.284788944723619,6.5494350576417135
3443,0.5,97.0,18.735353887081903,29.155773869346735,10.420419982264825
5033,0.8,96.950000000000003,18.725696488171035,29.560213567839195,10.83451707966816
5300,0.9,96.849999999999994,18.7063816903493,29.986439698492468,11.280058008143158
5300,1,89.0,17.190170061343188,30.704889447236177,13.514719385892992
1333,0.1,97.0,18.735353887081903,25.58062311557789,6.8452692284959822
3493,0.5,97.0,18.735353887081903,29.029457286432155,10.294103399350252
5113,0.8,96.900000000000006,18.716039089260168,29.564291457286437,10.848252368026259
5400,0.9,96.900000000000006,18.716039089260171,29.999972361809046,11.28393327254887
5400,1,89.0,17.190170061343188,30.655218592964822,13.46504853162163
1343,0.1,97.0,18.735353887081903,25.793954773869348,7.0586008867874384
3543,0.5,97.0,18.735353887081903,29.150140703517593,10.414786816435683
5193,0.8,96.900000000000006,18.716039089260171,29.648361809045223,10.932322719785054
5500,0.9,96.849999999999994,18.706381690349303,29.764718592964822,11.058336902615519
5500,1,89.0,17.190170061343188,30.646555276381918,13.456385215038718
1353,0.1,97.0,18.735353887081903,25.330185929648241,6.5948320425663356
3593,0.5,97.0,18.735353887081903,29.0998040201005,10.364450133018595
5273,0.8,97.0,18.735353887081903,29.674311557788947,10.938957670707035
5600,0.9,96.799999999999997,18.696724291438436,29.887494974874375,11.190770683435932
5600,1,89.0,17.190170061343188,30.594839195979898,13.404669134636706
1363,0.1,97.0,18.735353887081903,25.609866834170855,6.8745129470889479
3643,0.5,97.0,18.735353887081903,29.154133165829144,10.418779278747239
5353,0.8,97.0,18.735353887081903,29.819997487437178,11.08464360035528
5700,0.9,96.900000000000006,18.716039089260171,29.992793969849249,11.276754880589076
5700,1,89.0,17.190170061343188,30.907542713567842,13.717372652224645
1373,0.1,97.0,18.735353887081903,25.578439698492467,6.8430858114105551
3693,0.5,96.900000000000006,18.716039089260168,29.149432160804018,10.433393071543847
5433,0.8,97.0,18.735353887081903,29.824753768844221,11.089399881762315
5800,0.9,96.950000000000003,18.725696488171035,30.101276381909543,11.375579893738509
5800,1,89.0,17.190170061343188,30.796633165829142,13.606463104485954
1383,0.1,97.0,18.735353887081903,25.541786432160798,6.8064325450788985
3743,0.5,97.0,18.735353887081903,28.981103015075384,10.245749127993474
5513,0.8,96.900000000000006,18.716039089260168,29.701909547738701,10.985870458478519
5900,0.9,96.849999999999994,18.7063816903493,30.306726130653267,11.60034444030396
5900,1,89.0,17.190170061343188,30.784992462311561,13.594822400968368
1393,0.1,97.0,18.735353887081903,25.668886934673367,6.9335330475914603
3793,0.5,97.0,18.735353887081903,29.129796482412058,10.394442595330149
5593,0.8,96.900000000000006,18.716039089260168,29.797766331658295,11.081727242398117
6000,0.9,96.900000000000006,18.716039089260168,29.84997487437186,11.133935785111689
6000,1,89.0,17.190170061343188,30.784125628140707,13.59395556679751
1403,0.1,97.0,18.735353887081903,25.861499999999999,7.126146112918093
3843,0.5,97.0,18.735353887081903,29.128211055276381,10.392857168194475
5673,0.8,96.900000000000006,18.716039089260171,29.595462311557789,10.879423222297616
6100,0.9,96.75,18.687066892527568,29.925771356783912,11.238704464256347
6100,1,89.0,17.190170061343188,30.657907035175878,13.467736973832686
1413,0.1,97.0,18.735353887081903,26.01163065326633,7.2762767661844236
3893,0.5,97.0,18.735353887081903,29.486695979899498,10.751342092817588
5753,0.8,96.900000000000006,18.716039089260168,29.762876884422116,11.046837795161938
6200,0.9,96.900000000000006,18.716039089260168,29.886680904522613,11.170641815262442
6200,1,89.0,17.190170061343188,30.596097989949744,13.405927928606555
1423,0.1,97.0,18.735353887081903,26.001085427135685,7.2657315400537712
3943,0.5,97.0,18.735353887081903,29.180781407035177,10.445427519953267
5833,0.8,97.0,18.735353887081903,29.70371608040201,10.9683621933201
6300,0.9,96.900000000000006,18.716039089260168,29.912477386934672,11.196438297674501
6300,1,89.0,17.190170061343188,30.590929648241207,13.400759586898014
1433,0.1,97.0,18.735353887081903,25.755017587939694,7.0196637008577927
3993,0.5,97.0,18.735353887081903,29.338932160804024,10.603578273722112
5913,0.8,96.900000000000006,18.716039089260171,29.712703517587943,10.996664428327765
6400,0.9,96.849999999999994,18.7063816903493,30.006005025125624,11.299623334776323
6400,1,89.0,17.190170061343188,30.899309045226129,13.709138983882941
1443,0.1,97.0,18.735353887081903,25.770208542713569,7.0348546556316602
4043,0.5,96.900000000000006,18.716039089260171,29.294424623115578,10.578385533855407
5993,0.8,96.950000000000003,18.725696488171035,29.576497487437187,10.85080099926615
6500,0.9,96.900000000000006,18.716039089260171,30.047610552763814,11.331571463503646
6500,1,89.0,17.190170061343188,30.634457286432156,13.444287225088967
1453,0.1,97.0,18.735353887081903,26.047854271356783,7.3125003842748741
4093,0.5,97.0,18.735353887081903,29.458268844221113,10.722914957139201
6073,0.8,96.900000000000006,18.716039089260168,29.843298994974873,11.127259905714698
6600,0.9,96.849999999999994,18.7063816903493,29.958384422110562,11.252002731761252
6600,1,89.0,17.190170061343188,30.811557788944725,13.621387727601533
1463,0.1,97.0,18.735353887081903,25.958758793969842,7.2234049068879447
4143,0.5,97.0,18.735353887081903,29.382301507537694,10.646947620455785
6153,0.8,96.950000000000003,18.725696488171035,29.892216080402012,11.166519592230975
6700,0.9,96.700000000000003,18.6774094936167,29.967824120603019,11.290414626986312
6700,1,89.0,17.190170061343188,30.886791457286428,13.696621395943239
1473,0.1,97.0,18.735353887081903,26.033293969849247,7.2979400827673384
4193,0.5,97.0,18.735353887081903,29.149884422110556,10.414530535028645
6233,0.8,96.950000000000003,18.725696488171035,29.934010050251253,11.208313562080217
6800,0.9,96.799999999999997,18.696724291438436,30.12678391959799,11.430059628159551
6800,1,89.0,17.190170061343188,30.913693467336692,13.723523405993493
1483,0.1,97.0,18.735353887081903,25.916010050251259,7.1806561631693508
4243,0.5,97.0,18.735353887081903,29.061939698492459,10.326585811410556
6313,0.8,96.900000000000006,18.716039089260171,29.89102512562814,11.17498603636797
6900,0.9,96.900000000000006,18.716039089260168,30.039610552763822,11.323571463503647
6900,1,89.0,17.190170061343188,30.684957286432159,13.49478722508897
1493,0.1,97.0,18.735353887081903,26.085153266331655,7.3497993792497498
4293,0.5,96.950000000000003,18.725696488171035,29.557798994974881,10.832102506803832
6393,0.8,97.0,18.735353887081903,30.046505025125629,11.311151138043723
7000,0.9,96.849999999999994,18.7063816903493,30.108896984924627,11.402515294575316
7000,1,89.0,17.190170061343188,30.610791457286428,13.42062139594324
1503,0.1,97.0,18.735353887081903,26.368442211055271,7.6330883239733698
4343,0.5,96.950000000000003,18.725696488171035,29.357288944723614,10.631592456552578
6473,0.8,96.950000000000003,18.725696488171035,29.872233668341714,11.146537180170672
7100,0.9,96.75,18.687066892527568,30.164806532663313,11.477739640135747
7100,1,89.0,17.190170061343188,30.736035175879401,13.545865114536207
1513,0.1,97.0,18.735353887081903,26.236371859296487,7.5010179722145747
4393,0.5,97.0,18.735353887081903,29.390618090452261,10.655264203370354
6553,0.8,96.900000000000006,18.716039089260171,29.692773869346734,10.976734780086563
7200,0.9,96.799999999999997,18.696724291438436,30.319482412060303,11.622758120621864
7200,1,89.0,17.190170061343188,30.850824120603015,13.660654059259818
1523,0.1,97.0,18.735353887081903,26.331522613065324,7.5961687259834205
4443,0.5,97.0,18.735353887081903,29.504907035175876,10.769553148093973
6633,0.8,96.75,18.687066892527564,29.836195979899497,11.149129087371927
7300,0.9,96.900000000000006,18.716039089260168,29.962258793969845,11.246219704709679
7300,1,89.0,17.190170061343188,30.721954773869349,13.531784712526157
1533,0.1,97.0,18.735353887081903,26.546123115577888,7.81076922849598
4493,0.5,97.0,18.735353887081903,29.475103015075376,10.739749127993472
6713,0.8,97.0,18.735353887081903,29.885753768844229,11.150399881762311
7400,0.9,96.75,18.687066892527568,30.183412060301514,11.496345167773935
7400,1,89.0,17.190170061343188,30.932253768844227,13.742083707501029
1543,0.1,97.0,18.735353887081903,26.175861809045227,7.4405079219633183
4543,0.5,97.0,18.735353887081903,29.436917085427137,10.70156319834523
6793,0.8,96.849999999999994,18.7063816903493,29.845555276381909,11.139173586032605
7500,0.9,96.950000000000003,18.725696488171035,29.984952261306535,11.259255773135493
7500,1,89.0,17.190170061343188,30.827811557788941,13.637641496445749
1553,0.1,97.0,18.735353887081903,26.488082914572864,7.7527290274909575
4593,0.5,97.0,18.735353887081903,29.405623115577896,10.670269228495984
6873,0.8,96.900000000000006,18.716039089260171,29.918982412060302,11.202943322800129
7600,0.9,96.950000000000003,18.725696488171035,30.046608040201004,11.320911552029965
7600,1,89.0,17.190170061343188,30.754929648241205,13.564759586898012
1563,0.1,97.0,18.735353887081903,26.218894472361807,7.4835405852799024
4643,0.5,96.950000000000003,18.725696488171035,29.361381909547738,10.635685421376698
6953,0.8,96.950000000000003,18.725696488171035,29.874148241206029,11.148451753034992
7700,0.9,96.950000000000003,18.725696488171035,30.13678140703518,11.411084918864137
7700,1,89.0,17.190170061343188,30.768979899497488,13.578809838154296
1573,0.1,97.0,18.735353887081903,26.467804020100505,7.7324501330185971
4693,0.5,97.0,18.735353887081903,29.750954773869342,11.015600886787439
7033,0.8,96.849999999999994,18.7063816903493,29.903492462311554,11.197110771962251
7800,0.9,96.849999999999994,18.7063816903493,30.007379396984923,11.300997706635618
7800,1,89.0,17.190170061343188,30.796293969849252,13.606123908506055
